property_title,availability_number,promotion_label,property_type,bedrooms,bathrooms,furnish_type,apart_size,rating,city,capacity,price,currency,date,month,day,year,quarter,rental_period
Cozy and Simply Look 1BR L'Avenue Pancoran Apartment By Travelio,1.0,GOOD DEAL,Apartment,1,1,Full Furnished,58 sqm,5.0,Pancoran,2.0,9000000,IDR,2025-01-16,1,16,2025,1,monthly
Wonderful and Cozy Studio at Green Palace Kalibata Apartment By Travelio,1.0,tidak ada promo,Apartment,Studio,1,Full Furnished,17 sqm,4.8,Kalibata,2.0,3890000,IDR,2025-01-16,1,16,2025,1,monthly
Homey Studio at Tokyo Riverside PIK 2 Apartment By Travelio,1.0,GOOD DEAL,Apartment,Studio,1,Full Furnished,21 sqm,5.0,PIK 2,2.0,2850000,IDR,2025-01-16,1,16,2025,1,monthly
Homey 2BR Apartment at Belmont Residence Puri By Travelio,1.0,Disc+Cashbac,Apartment,2,1,Full Furnished,41 sqm,4.9,Kembangan,3.0,5090000,IDR,2025-01-16,1,16,2025,1,monthly
Comfort and Spacious 2BR at Casablanca Apartment By Travelio,1.0,Flash Sale,Apartment,2,2,Full Furnished,119 sqm,4.5,Casablanca,4.0,18200000,IDR,2025-01-16,1,16,2025,1,monthly
Comfy and Minimalist Studio at Pakubuwono Terrace Apartment By Travelio,1.0,GOOD DEAL,Apartment,Studio,1,Full Furnished,22 sqm,5.0,Pakubuwono,2.0,4412500,IDR,2025-01-16,1,16,2025,1,monthly
Nice and Comfort Studio at Ancol Mansion Apartment By Travelio,1.0,BIG SALE,Apartment,Studio,1,Full Furnished,50 sqm,4.7,Ancol,2.0,4990000,IDR,2025-01-16,1,16,2025,1,monthly
Restful and Comfy 2BR Tokyo Riverside PIK 2 Apartment By Travelio,1.0,tidak ada promo,Apartment,2,1,Full Furnished,36 sqm,5.0,PIK 2,3.0,4340000,IDR,2025-01-16,1,16,2025,1,monthly
Cozy Stay 2BR Green Pramuka City Apartment next to Mall By Travelio,1.0,tidak ada promo,Apartment,2,1,Full Furnished,33 sqm,5.0,Cempaka Putih,3.0,5240000,IDR,2025-01-16,1,16,2025,1,monthly
Fancy and Nice Studio Room at Menteng Park Apartment By Travelio,1.0,tidak ada promo,Apartment,Studio,1,Full Furnished,28 sqm,5.0,Menteng,2.0,7990000,IDR,2025-01-16,1,16,2025,1,monthly
Enjoy and Homey 1BR with Extra Room Apartment Tokyo Riverside PIK 2 By Travelio,1.0,New,Apartment,1,1,Full Furnished,36 sqm,New,PIK 2,2.0,4240000,IDR,2025-01-16,1,16,2025,1,monthly
2BR with Study Room Apartment Seaview at Marina Ancol By Travelio,1.0,tidak ada promo,Apartment,2,2,Full Furnished,75 sqm,4.9,Ancol,4.0,8000000,IDR,2025-01-16,1,16,2025,1,monthly
Wonderful and Comfy Studio Apple 1 Condovilla Apartment By Travelio,1.0,tidak ada promo,Apartment,Studio,1,Full Furnished,20 sqm,4.9,Pasar Minggu,2.0,6140000,IDR,2025-01-16,1,16,2025,1,monthly
Tranquil Studio Tokyo Riverside PIK 2 Apartment By Travelio,1.0,New,Apartment,Studio,1,Full Furnished,21 sqm,5.0,PIK 2,1.0,3240000,IDR,2025-01-16,1,16,2025,1,monthly
Cozy Studio at Kebagusan City Apartment By Travelio,1.0,tidak ada promo,Apartment,Studio,1,Full Furnished,21 sqm,4.9,Kebagusan,2.0,3490000,IDR,2025-01-16,1,16,2025,1,monthly
Comfortable 2BR at Signature Park Tebet Apartment By Travelio,1.0,tidak ada promo,Apartment,2,1,Full Furnished,31 sqm,4.9,Tebet,4.0,7690000,IDR,2025-01-16,1,16,2025,1,monthly
Comfort and Homey 2BR at Sudirman Suites Apartment By Travelio,1.0,GOOD DEAL,Apartment,2,1,Full Furnished,64 sqm,4.9,Sudirman,3.0,15250000,IDR,2025-01-16,1,16,2025,1,monthly
Best Modern 2BR at Kebagusan City Apartment By Travelio,1.0,Disc+Cashbac,Apartment,2,1,Full Furnished,36 sqm,New,Kebagusan,3.0,4190000,IDR,2025-01-16,1,16,2025,1,monthly
Relaxing Studio Apartment at Tokyo Riverside PIK 2  By Travelio,1.0,GOOD DEAL,Apartment,Studio,1,Full Furnished,21 sqm,5.0,PIK 2,2.0,3090000,IDR,2025-01-16,1,16,2025,1,monthly
Nice Studio at 17th Floor Green Sedayu Apartment By Travelio,1.0,tidak ada promo,Apartment,Studio,1,Full Furnished,28 sqm,5.0,Cengkareng,2.0,5250000,IDR,2025-01-16,1,16,2025,1,monthly
Well Furnished and Homey 2BR Tokyo Riverside PIK 2 Apartment By Travelio,1.0,tidak ada promo,Apartment,2,1,Full Furnished,36 sqm,5.0,PIK 2,3.0,5500000,IDR,2025-01-16,1,16,2025,1,monthly
Modern Look and Spacious 1BR at Neo Soho Apartment By Travelio,1.0,Favourite,Apartment,1,2,Full Furnished,123 sqm,5.0,Tanjung Duren,4.0,14500000,IDR,2025-01-16,1,16,2025,1,monthly
Gorgeous and Homey Studio at Puri Orchard Apartment By Travelio,1.0,Flash Sale,Apartment,Studio,1,Full Furnished,26 sqm,5.0,Cengkareng,2.0,3411000,IDR,2025-01-16,1,16,2025,1,monthly
Best Price 2BR Apartment at Northland Ancol By Travelio,1.0,Up To 1JT,Apartment,2,1,Full Furnished,41 sqm,4.9,Ancol,4.0,3590000,IDR,2025-01-16,1,16,2025,1,monthly
Warm and Cozy 2BR Apartment at Mediterania Garden Residence 2 By Travelio,1.0,BIG SALE,Apartment,2,1,Full Furnished,36 sqm,5.0,Tanjung Duren,3.0,4940000,IDR,2025-01-16,1,16,2025,1,monthly
Warm and Homey 2BR Bassura City Apartment By Travelio,1.0,tidak ada promo,Apartment,2,1,Full Furnished,30 sqm,5.0,Cipinang,3.0,4955390,IDR,2025-01-16,1,16,2025,1,monthly
Homey and Spacious Studio Room Green Palace Kalibata Apartment By Travelio,1.0,tidak ada promo,Apartment,Studio,1,Full Furnished,35 sqm,4.3,Kalibata,3.0,4940000,IDR,2025-01-16,1,16,2025,1,monthly
Elegant and Comfortable 2BR Puri Garden Apartment By Travelio,1.0,Disc+Cashbac,Apartment,2,1,Full Furnished,48 sqm,5.0,Kembangan,4.0,5240000,IDR,2025-01-16,1,16,2025,1,monthly
Big and Cozy Studio Apartment at Puri Garden By Travelio,1.0,tidak ada promo,Apartment,Studio,1,Full Furnished,35 sqm,4.9,Kembangan,2.0,4840000,IDR,2025-01-16,1,16,2025,1,monthly
Homey and Relaxing 2BR Green Pramuka City Apartment By Travelio,1.0,Disc+Cashbac,Apartment,2,1,Full Furnished,33 sqm,5.0,Cempaka Putih,4.0,4440000,IDR,2025-01-16,1,16,2025,1,monthly
Fancy and Nice 2BR Osaka Riverview PIK 2 Apartment By Travelio,1.0,tidak ada promo,Apartment,2,1,Full Furnished,26 sqm,New,PIK 2,3.0,3340000,IDR,2025-01-16,1,16,2025,1,monthly
Comfortable 2BR Apartment at Sentra Timur Residence By Travelio,1.0,Flash Sale,Apartment,2,1,Full Furnished,36 sqm,5.0,Pulo Gebang,3.0,3400000,IDR,2025-01-16,1,16,2025,1,monthly
Elegant and Tidy 1BR Sky Terrace Apartment By Travelio,1.0,GOOD DEAL,Apartment,1,1,Full Furnished,35 sqm,5.0,Kalideres,2.0,4450000,IDR,2025-01-16,1,16,2025,1,monthly
Simply 2BR at City Home Gading Riverview (MOI) Apartment By Travelio,1.0,tidak ada promo,Apartment,2,1,Full Furnished,45 sqm,New,Kelapa Gading,3.0,6500000,IDR,2025-01-16,1,16,2025,1,monthly
Simply and Homey 2BR Apartment at Osaka Riverview PIK 2 By Travelio,1.0,Flash Sale,Apartment,2,1,Full Furnished,25 sqm,New,PIK 2,3.0,2541500,IDR,2025-01-16,1,16,2025,1,monthly
Well Furnished Studio at Puri Mansion Apartment near Mall By Travelio,1.0,tidak ada promo,Apartment,Studio,1,Full Furnished,26 sqm,4.9,Kembangan,2.0,4000000,IDR,2025-01-16,1,16,2025,1,monthly
Cozy Studio Green Palace Kalibata Apartment By Travelio,1.0,tidak ada promo,Apartment,Studio,1,Full Furnished,21 sqm,4.8,Kalibata,2.0,4290000,IDR,2025-01-16,1,16,2025,1,monthly
Spacious and Comfortable Studio Room at Tifolia Apartment By Travelio,1.0,tidak ada promo,Apartment,Studio,1,Full Furnished,26 sqm,New,Pulo Gadung,1.0,3890000,IDR,2025-01-16,1,16,2025,1,monthly
Modern 2BR Apartment Puri Park View for 4 Pax By Travelio,1.0,GOOD DEAL,Apartment,2,1,Full Furnished,35 sqm,4.9,Kembangan,4.0,4050000,IDR,2025-01-16,1,16,2025,1,monthly
Comfort with City View Studio Tifolia Apartment By Travelio,1.0,tidak ada promo,Apartment,Studio,1,Full Furnished,21 sqm,5.0,Pulo Gadung,2.0,3620000,IDR,2025-01-16,1,16,2025,1,monthly
Comfy and Modern Look Studio Menteng Park Apartment By Travelio,1.0,tidak ada promo,Apartment,Studio,1,Full Furnished,28 sqm,4.9,Menteng,2.0,8840000,IDR,2025-01-16,1,16,2025,1,monthly
Good Place 1BR Menara Kebon Jeruk Apartment By Travelio,1.0,tidak ada promo,Apartment,1,1,Full Furnished,30 sqm,4.9,Kebon Jeruk,2.0,4140000,IDR,2025-01-16,1,16,2025,1,monthly
Modern 3BR Apartment at Springhill Terrace Residence By Travelio,1.0,BIG SALE,Apartment,3,2,Full Furnished,73 sqm,4.9,Kemayoran,4.0,8190000,IDR,2025-01-16,1,16,2025,1,monthly
Chic and Cozy 2BR Apartment at Bassura City By Travelio,1.0,tidak ada promo,Apartment,2,1,Full Furnished,34 sqm,5.0,Cipinang,3.0,4983500,IDR,2025-01-16,1,16,2025,1,monthly
Best Strategic 2BR at Bassura City Apartment By Travelio,1.0,BIG SALE,Apartment,2,1,Full Furnished,34 sqm,5.0,Cipinang,3.0,3490000,IDR,2025-01-16,1,16,2025,1,monthly
Great City View Studio at Tamansari The Hive Apartment By Travelio,1.0,tidak ada promo,Apartment,Studio,1,Full Furnished,27 sqm,4.9,Cawang,3.0,5790000,IDR,2025-01-16,1,16,2025,1,monthly
Comfy and Minimalist 1BR Apartment at Woodland Park Residence By Travelio,1.0,BIG SALE,Apartment,1,1,Full Furnished,39 sqm,5.0,Kalibata,2.0,5740000,IDR,2025-01-16,1,16,2025,1,monthly
Best Price 1BR Apartment at Teluk Intan By Travelio,1.0,tidak ada promo,Apartment,1,1,Full Furnished,30 sqm,4.9,Penjaringan,2.0,3690000,IDR,2025-01-16,1,16,2025,1,monthly
Simply and Comfort Stay Studio Room Green Sedayu Apartment By Travelio,1.0,BIG SALE,Apartment,Studio,1,Full Furnished,28 sqm,5.0,Cengkareng,2.0,4240000,IDR,2025-01-16,1,16,2025,1,monthly
Warm and Best Studio at Menteng Park Apartment By Travelio,1.0,tidak ada promo,Apartment,Studio,1,Full Furnished,32 sqm,5.0,Menteng,2.0,7990000,IDR,2025-01-16,1,16,2025,1,monthly
Best Deal and Comfortable 1BR at Tamansari Semanggi Apartment By Travelio,1.0,tidak ada promo,Apartment,1,1,Full Furnished,43 sqm,5.0,Semanggi,2.0,8590000,IDR,2025-01-16,1,16,2025,1,monthly
Homey and Compact 2BR Seasons City Apartment By Travelio,1.0,tidak ada promo,Apartment,2,1,Full Furnished,56 sqm,5.0,Tambora,3.0,6700000,IDR,2025-01-16,1,16,2025,1,monthly
Cozy Studio at 31th Floor Tokyo Riverside PIK 2 Apartment By Travelio,1.0,Favourite,Apartment,Studio,1,Full Furnished,21 sqm,5.0,PIK 2,2.0,3850000,IDR,2025-01-16,1,16,2025,1,monthly
Great Deal and Comfy 2BR at Bassura City Apartment By Travelio,1.0,tidak ada promo,Apartment,2,1,Full Furnished,34 sqm,4.9,Cipinang,3.0,4500000,IDR,2025-01-16,1,16,2025,1,monthly
Comfort Stay and Homey 2BR Apartment at H Residence By Travelio,1.0,Favourite,Apartment,2,1,Full Furnished,64 sqm,4.9,MT Haryono,4.0,9590000,IDR,2025-01-16,1,16,2025,1,monthly
Spacious and Homey 3BR at French Walk (MOI) Apartment By Travelio,1.0,tidak ada promo,Apartment,3,2,Full Furnished,110 sqm,New,Kelapa Gading,4.0,12450000,IDR,2025-01-16,1,16,2025,1,monthly
1BR at The Mansion Kemayoran Apartment near JIEXPO By Travelio,1.0,BIG SALE,Apartment,1,1,Full Furnished,29 sqm,5.0,Kemayoran,2.0,4690000,IDR,2025-01-16,1,16,2025,1,monthly
Spacious and Comfortable 2BR at Green Bay Condominium Apartment By Travelio,1.0,BIG SALE,Apartment,2,2,Full Furnished,82 sqm,New,Pluit,3.0,8890000,IDR,2025-01-16,1,16,2025,1,monthly
Cozy Living Studio at Metro Park Residence Kebon Jeruk Apartment By Travelio,1.0,NEW UNIT,Apartment,Studio,1,Full Furnished,27 sqm,New,Kebon Jeruk,2.0,3990000,IDR,2025-01-16,1,16,2025,1,monthly
Best Choice and Homey 2BR Apartment Vittoria Residence By Travelio,1.0,Flash Sale,Apartment,2,1,Full Furnished,47 sqm,New,Cengkareng,3.0,4590000,IDR,2025-01-16,1,16,2025,1,monthly
Homey and Best Place Studio Tifolia Apartment By Travelio,1.0,GOOD DEAL,Apartment,Studio,1,Full Furnished,21 sqm,5.0,Pulo Gadung,2.0,3350000,IDR,2025-01-16,1,16,2025,1,monthly
Comfort Stay and Minimalist 1BR at Puri Orchard Apartment By Travelio,1.0,BIG SALE,Apartment,1,1,Full Furnished,35 sqm,5.0,Cengkareng,2.0,3590000,IDR,2025-01-16,1,16,2025,1,monthly
Great Deal and Cozy Studio Menteng Park Apartment By Travelio,1.0,tidak ada promo,Apartment,Studio,1,Full Furnished,33 sqm,4.9,Menteng,2.0,8440001,IDR,2025-01-16,1,16,2025,1,monthly
Opulent 2BR at Ciputra International Apartment By Travelio,9.0,Favourite,Apartment,2,2,Full Furnished,80 sqm,5.0,Cengkareng,4.0,9290000,IDR,2025-01-16,1,16,2025,1,monthly
Wonderful 3BR Apartment with Private Lift Setiabudi Residence Kuningan By Travelio,1.0,tidak ada promo,Apartment,3,2,Full Furnished,142 sqm,New,Karet Kuningan,4.0,30600000,IDR,2025-01-16,1,16,2025,1,monthly
Minimalist and Warm 1BR at Bassura City Apartment By Travelio,1.0,tidak ada promo,Apartment,1,1,Full Furnished,28 sqm,5.0,Cipinang,2.0,4250000,IDR,2025-01-16,1,16,2025,1,monthly
Cozy and Spacious 2BR Apartment at Royal Olive Residence By Travelio,1.0,New,Apartment,2,1,Full Furnished,51 sqm,New,Pejaten,4.0,8840000,IDR,2025-01-16,1,16,2025,1,monthly
Homey and Modern 2BR at Osaka Riverview PIK 2 Apartment By Travelio,1.0,Flash Sale,Apartment,2,1,Full Furnished,25 sqm,5.0,PIK 2,3.0,3200000,IDR,2025-01-16,1,16,2025,1,monthly
Cozy and Nice 2BR at Puri Park View Apartment By Travelio,1.0,GOOD DEAL,Apartment,2,1,Full Furnished,35 sqm,4.7,Kembangan,3.0,4040000,IDR,2025-01-16,1,16,2025,1,monthly
Comfortable Deluxe 2BR at 23rd Floor Empyreal The Epicentrum Kuningan Apartment By Travelio,1.0,Up To 1JT,Apartment,2,2,Full Furnished,86 sqm,5.0,Epicentrum,3.0,13190000,IDR,2025-01-16,1,16,2025,1,monthly
Cozy 2BR with Modern Design Bassura City Apartment near Mall By Travelio,1.0,tidak ada promo,Apartment,2,1,Full Furnished,34 sqm,5.0,Cipinang,4.0,4984200,IDR,2025-01-16,1,16,2025,1,monthly
Strategic 2BR at Maple Park Sunter Apartment By Travelio,1.0,tidak ada promo,Apartment,2,1,Full Furnished,40 sqm,5.0,Sunter,4.0,6090000,IDR,2025-01-16,1,16,2025,1,monthly
Best Deal and Restful Studio Apartment Southgate Residence By Travelio,1.0,tidak ada promo,Apartment,Studio,1,Full Furnished,24 sqm,New,Tanjung Barat,2.0,8000000,IDR,2025-01-16,1,16,2025,1,monthly
Smart Studio with Folded Bed at Puri Mansion Apartment By Travelio,1.0,tidak ada promo,Apartment,Studio,1,Full Furnished,21 sqm,4.8,Kembangan,2.0,4340000,IDR,2025-01-16,1,16,2025,1,monthly
Warm and Cool 1BR at Ancol Mansion Apartment By Travelio,1.0,BIG SALE,Apartment,1,1,Full Furnished,49 sqm,New,Ancol,2.0,6440000,IDR,2025-01-16,1,16,2025,1,monthly
2BR Apartment with Study Room at Casablanca Mansion By Travelio,1.0,tidak ada promo,Apartment,2,2,Full Furnished,62 sqm,5.0,Casablanca,3.0,9300000,IDR,2025-01-16,1,16,2025,1,monthly
Comfort and Modern Look 1BR Gold Coast Apartment By Travelio,1.0,GOOD DEAL,Apartment,1,1,Full Furnished,29 sqm,5.0,Pantai Indah Kapuk,2.0,7450000,IDR,2025-01-16,1,16,2025,1,monthly
Elegant and Spacious 1BR The Wave Kuningan Apartment By Travelio,1.0,Disc+Cashbac,Apartment,1,1,Full Furnished,40 sqm,5.0,Epicentrum,2.0,6716160,IDR,2025-01-16,1,16,2025,1,monthly
Homey and Comfort Living Studio Sunter Park View Apartment By Travelio,1.0,tidak ada promo,Apartment,Studio,1,Full Furnished,22 sqm,New,Sunter,2.0,3590000,IDR,2025-01-16,1,16,2025,1,monthly
Elegant 2BR Loft Apartment Satu8 Residence Kedoya By Travelio,1.0,tidak ada promo,Apartment,2,2,Full Furnished,92 sqm,New,Kedoya Selatan,4.0,13200000,IDR,2025-01-16,1,16,2025,1,monthly
Minimalist and Comfort Studio at Green Sedayu Apartment By Travelio,1.0,BIG SALE,Apartment,Studio,1,Full Furnished,28 sqm,5.0,Cengkareng,2.0,4600000,IDR,2025-01-16,1,16,2025,1,monthly
Spacious and Homey 1BR at Talang Betutu Apartment near MRT Station By Travelio,1.0,NEW UNIT,Apartment,1,2,Full Furnished,140 sqm,New,Thamrin,0.0,13690000,IDR,2025-01-16,1,16,2025,1,monthly
Modern Studio at Titanium Square Apartment By Travelio,1.0,tidak ada promo,Apartment,Studio,1,Full Furnished,37 sqm,5.0,Pasar Rebo,2.0,6250000,IDR,2025-01-16,1,16,2025,1,monthly
Homey and Modern Studio Kebagusan City Apartment By Travelio,1.0,tidak ada promo,Apartment,Studio,1,Full Furnished,21 sqm,New,Kebagusan,2.0,3640000,IDR,2025-01-16,1,16,2025,1,monthly
Nice and Elegant Studio at Osaka Riverview PIK 2 Apartment By Travelio,1.0,tidak ada promo,Apartment,Studio,1,Full Furnished,14 sqm,5.0,PIK 2,2.0,2190000,IDR,2025-01-16,1,16,2025,1,monthly
Cozy Studio at Guest House Way Seputih near Central Park By Travelio,11.0,Favourite,Apartment,Studio,1,Full Furnished,16 sqm,4.9,Tanjung Duren,2.0,2875000,IDR,2025-01-16,1,16,2025,1,monthly
Homey and Cozy Living Studio at West Vista Apartment By Travelio,1.0,Flash Sale,Apartment,Studio,1,Full Furnished,30 sqm,5.0,Cengkareng,2.0,4200000,IDR,2025-01-16,1,16,2025,1,monthly
Elegant and Modern 1BR The Mansion Kemayoran Apartment By Travelio,1.0,BIG SALE,Apartment,1,1,Full Furnished,33 sqm,5.0,Kemayoran,2.0,4940000,IDR,2025-01-16,1,16,2025,1,monthly
Spacious and Homey Studio at Ancol Mansion Apartment By Travelio,1.0,BIG SALE,Apartment,Studio,1,Full Furnished,49 sqm,New,Ancol,2.0,4890000,IDR,2025-01-16,1,16,2025,1,monthly
Nice and Comfortable 2BR Apartment at Royal Olive Residence By Travelio,1.0,Flash Sale,Apartment,2,1,Full Furnished,56 sqm,4.9,Pejaten,3.0,8651000,IDR,2025-01-16,1,16,2025,1,monthly
Luxury 2BR at Denpasar Residence Kuningan Apartment By Travelio,1.0,tidak ada promo,Apartment,2,1,Full Furnished,59 sqm,4.8,Karet Kuningan,3.0,11990000,IDR,2025-01-16,1,16,2025,1,monthly
Relaxing and Strategic Studio Apartment at Puri Orchard By Travelio,1.0,tidak ada promo,Apartment,Studio,1,Full Furnished,26 sqm,4.9,Cengkareng,2.0,4090000,IDR,2025-01-16,1,16,2025,1,monthly
Strategic & Nice Studio at Puri Orchard Apartment By Travelio,1.0,NEW UNIT,Apartment,Studio,1,Full Furnished,26 sqm,New,Cengkareng,2.0,3640000,IDR,2025-01-16,1,16,2025,1,monthly
Strategic Studio Apartment at Casablanca East Residences By Travelio,1.0,GOOD DEAL,Apartment,Studio,1,Full Furnished,24 sqm,5.0,Pondok Bambu,2.0,2000000,IDR,2025-01-16,1,16,2025,1,monthly
Good and Comfy Studio Room at Green Bay Pluit Apartment By Travelio,1.0,GOOD DEAL,Apartment,Studio,1,Full Furnished,21 sqm,4.7,Pluit,2.0,3500000,IDR,2025-01-16,1,16,2025,1,monthly
Comfy and Best Deal Studio at Tokyo Riverside PIK 2 Apartment By Travelio,1.0,tidak ada promo,Apartment,Studio,1,Full Furnished,21 sqm,5.0,PIK 2,2.0,3590000,IDR,2025-01-16,1,16,2025,1,monthly
Homey and Comfy Studio at Bassura City Apartment near Mall By Travelio,1.0,NEW UNIT,Apartment,Studio,1,Full Furnished,20 sqm,4.9,Cipinang,2.0,3790000,IDR,2025-01-16,1,16,2025,1,monthly
Best Homey Studio at Tokyo Riverside PIK 2 Apartment By Travelio,1.0,GOOD DEAL,Apartment,Studio,1,Full Furnished,21 sqm,5.0,PIK 2,2.0,2790000,IDR,2025-01-16,1,16,2025,1,monthly
Studio Room at Tifolia Apartment near Kelapa Gading By Travelio,1.0,tidak ada promo,Apartment,Studio,1,Full Furnished,21 sqm,4.9,Pulo Gadung,2.0,4090000,IDR,2025-01-16,1,16,2025,1,monthly
Comfort Stay 2BR without Living Room at Osaka Riverview PIK 2 Apartment By Travelio,1.0,BIG SALE,Apartment,2,1,Full Furnished,25 sqm,New,PIK 2,3.0,2632000,IDR,2025-01-16,1,16,2025,1,monthly
Minimalist and Restful Studio at Tokyo Riverside PIK 2 Apartment By Travelio,1.0,tidak ada promo,Apartment,Studio,1,Full Furnished,21 sqm,5.0,PIK 2,2.0,3640000,IDR,2025-01-16,1,16,2025,1,monthly
Best Deal Studio at Puri Mansion Apartment near Puri Mall By Travelio,1.0,tidak ada promo,Apartment,Studio,1,Full Furnished,26 sqm,5.0,Kembangan,2.0,3950000,IDR,2025-01-16,1,16,2025,1,monthly
Modern Look 1BR Apartment Menara Jakarta Kemayoran By Travelio,1.0,tidak ada promo,Apartment,1,1,Full Furnished,40 sqm,4.9,Kemayoran,2.0,6990000,IDR,2025-01-16,1,16,2025,1,monthly
Best Spacious and Homey 2BR at Setiabudi Residence Kuningan Apartment By Travelio,1.0,Flash Sale,Apartment,2,1,Full Furnished,82 sqm,New,Karet Kuningan,6.0,14490000,IDR,2025-01-16,1,16,2025,1,monthly
Fancy and Nice 1BR at Osaka Riverview PIK 2 Apartment By Travelio,1.0,tidak ada promo,Apartment,1,1,Full Furnished,25 sqm,4.7,PIK 2,2.0,3190000,IDR,2025-01-16,1,16,2025,1,monthly
1BR City View Apartment at Cosmo Mansion By Travelio,1.0,tidak ada promo,Apartment,1,1,Full Furnished,36 sqm,4.6,Thamrin,2.0,6440000,IDR,2025-01-16,1,16,2025,1,monthly
Comfort Living Apartment Studio at Arumaya Residence By Travelio,1.0,tidak ada promo,Apartment,Studio,1,Full Furnished,34 sqm,4.9,Lebak Bulus,2.0,10140000,IDR,2025-01-16,1,16,2025,1,monthly
Comfy Studio at Tokyo Riverside PIK 2 Apartment By Travelio,1.0,Flash Sale,Apartment,Studio,1,Full Furnished,21 sqm,5.0,PIK 2,1.0,2626500,IDR,2025-01-16,1,16,2025,1,monthly
Comfy and Well Furnished 2BR Patria Park Apartment By Travelio,1.0,tidak ada promo,Apartment,2,1,Full Furnished,57 sqm,New,Cawang,4.0,6750000,IDR,2025-01-16,1,16,2025,1,monthly
Great Choice and Comfy Studio at Puri Orchard Apartment By Travelio,1.0,Flash Sale,Apartment,Studio,1,Full Furnished,26 sqm,4.9,Cengkareng,2.0,3456000,IDR,2025-01-16,1,16,2025,1,monthly
Modern Look and Comfy Studio Tokyo Riverside PIK 2 Apartment By Travelio,1.0,GOOD DEAL,Apartment,Studio,1,Full Furnished,21 sqm,5.0,PIK 2,2.0,3150000,IDR,2025-01-16,1,16,2025,1,monthly
Simply Look Studio Tokyo Riverside PIK 2 Apartment By Travelio,1.0,tidak ada promo,Apartment,Studio,1,Full Furnished,21 sqm,New,PIK 2,2.0,3550000,IDR,2025-01-16,1,16,2025,1,monthly
Nice Designed and Homey Studio at Menteng Park Apartment By Travelio,1.0,Limited Time,Apartment,Studio,1,Full Furnished,26 sqm,5.0,Menteng,2.0,6890000,IDR,2025-01-16,1,16,2025,1,monthly
Cozy Stay and Comfort 2BR at Bassura City Apartment By Travelio,1.0,tidak ada promo,Apartment,2,1,Full Furnished,34 sqm,5.0,Cipinang,3.0,4790000,IDR,2025-01-16,1,16,2025,1,monthly
Strategic and Comfy Studio Menteng Park Apartment By Travelio,1.0,tidak ada promo,Apartment,Studio,1,Full Furnished,33 sqm,4.9,Menteng,2.0,8590000,IDR,2025-01-16,1,16,2025,1,monthly
Strategic and Elegant 2BR at The Mansion Kemayoran Apartment By Travelio,1.0,BIG SALE,Apartment,2,1,Full Furnished,38 sqm,5.0,Kemayoran,3.0,5640000,IDR,2025-01-16,1,16,2025,1,monthly
Elegant and Comfort Living 2BR at Samara Suites Apartment By Travelio,1.0,tidak ada promo,Apartment,2,2,Full Furnished,70 sqm,4.9,Gatot Subroto Jakarta,4.0,14118246,IDR,2025-01-16,1,16,2025,1,monthly
Spacious and Modern Look 3BR Apartment at Gading Resort Residence By Travelio,1.0,tidak ada promo,Apartment,3,2,Full Furnished,105 sqm,New,Kelapa Gading,5.0,10200000,IDR,2025-01-16,1,16,2025,1,monthly
Well Appointed 1BR Apartment at The Aspen Residences By Travelio,1.0,tidak ada promo,Apartment,1,1,Full Furnished,53 sqm,5.0,Fatmawati,2.0,7940000,IDR,2025-01-16,1,16,2025,1,monthly
1BR Near Grand Indonesia Thamrin Executive Apartment by Travelio,1.0,Disc+Cashbac,Apartment,1,1,Full Furnished,36 sqm,4.9,Thamrin,2.0,7310000,IDR,2025-01-16,1,16,2025,1,monthly
